Employee_ID,Stress_Level,Hours_Worked_Per_Week,Sleep_Quality,Social_Isolation_Rating,Work_Life_Balance_Rating,Productivity_Change,Emotional_Exhaustion,Depersonalization,Reduced_Personal_Accomplishment,Burnout_Score
EMP0307,Low,27,Average,4,2,Decrease,0.3375,0.75,1.0,0.6958333333333333
EMP0308,Medium,31,Average,1,4,Increase,0.3875,0.125,0.0,0.1708333333333333
EMP0309,Low,45,Good,3,3,Increase,0.3125,0.5,0.0,0.2708333333333333
EMP0310,Medium,23,Poor,2,2,No Change,0.5375000000000001,0.5,0.5,0.5125000000000001
EMP0311,Low,42,Good,3,3,No Change,0.275,0.5,0.5,0.425
EMP0312,Medium,37,Good,2,1,Decrease,0.21250000000000002,0.625,1.0,0.6124999999999999
EMP0313,Low,40,Good,2,5,Increase,0.25,0.125,0.0,0.125
EMP0314,High,23,Good,2,3,Decrease,0.03750000000000003,0.375,1.0,0.4708333333333334
EMP0315,Medium,20,Poor,1,3,Decrease,0.5,0.25,1.0,0.5833333333333334
EMP0316,Medium,51,Poor,2,5,Increase,0.8875000000000001,0.125,0.0,0.3375000000000001
EMP0317,Low,46,Good,3,2,Decrease,0.32500000000000007,0.625,1.0,0.65
EMP0318,Medium,37,Poor,1,2,Increase,0.7125,0.375,0.0,0.3625
EMP0319,Low,42,Average,1,2,No Change,0.525,0.375,0.5,0.4666666666666666
EMP0320,Low,53,Good,1,4,No Change,0.4125000000000001,0.125,0.5,0.3458333333333334
EMP0321,Low,26,Poor,4,2,Increase,0.575,0.75,0.0,0.44166666666666665
EMP0322,Medium,48,Good,3,3,Increase,0.3500000000000001,0.5,0.0,0.2833333333333334
EMP0323,Low,58,Poor,4,3,Decrease,0.9750000000000001,0.625,1.0,0.8666666666666667
EMP0324,Medium,52,Poor,1,1,Increase,0.9,0.5,0.0,0.4666666666666666
EMP0325,High,52,Good,3,4,Decrease,0.4,0.375,1.0,0.5916666666666667
EMP0326,Low,49,Poor,1,2,Decrease,0.8625,0.375,1.0,0.7458333333333332
EMP0327,High,55,Poor,5,2,Increase,0.9375,0.875,0.0,0.6041666666666666
EMP0328,High,33,Average,4,2,Increase,0.41250000000000003,0.75,0.0,0.3875
EMP0329,High,24,Poor,1,1,Increase,0.55,0.5,0.0,0.35000000000000003
EMP0330,Low,21,Average,3,5,Increase,0.2625,0.25,0.0,0.1708333333333333
EMP0331,Low,55,Good,3,5,Increase,0.4375,0.25,0.0,0.22916666666666666
EMP0332,Medium,44,Average,1,5,Decrease,0.55,0.0,1.0,0.5166666666666667
EMP0333,Medium,24,Good,5,4,Decrease,0.050000000000000044,0.625,1.0,0.5583333333333333
EMP0334,High,25,Poor,5,2,Increase,0.5625,0.875,0.0,0.4791666666666667
EMP0335,High,40,Good,2,4,Increase,0.25,0.25,0.0,0.16666666666666666
EMP0336,Low,59,Poor,2,2,Increase,0.9875,0.5,0.0,0.49583333333333335
EMP0337,High,22,Poor,1,4,Decrease,0.525,0.125,1.0,0.5499999999999999
EMP0338,Medium,47,Poor,2,5,Increase,0.8375,0.125,0.0,0.32083333333333336
EMP0339,Low,31,Good,1,2,Decrease,0.1375,0.375,1.0,0.5041666666666667
EMP0340,High,41,Poor,1,5,No Change,0.7625000000000001,0.0,0.5,0.4208333333333334
EMP0341,High,52,Good,2,1,No Change,0.4,0.625,0.5,0.5083333333333333
EMP0342,Low,48,Good,5,2,Decrease,0.3500000000000001,0.875,1.0,0.7416666666666667
EMP0343,Medium,41,Poor,1,5,Increase,0.7625000000000001,0.0,0.0,0.2541666666666667
EMP0344,High,21,Average,4,3,No Change,0.2625,0.625,0.5,0.46249999999999997
EMP0345,Low,49,Poor,2,2,Decrease,0.8625,0.5,1.0,0.7875
EMP0346,High,32,Good,3,4,Decrease,0.15000000000000002,0.375,1.0,0.5083333333333333
EMP0347,Medium,40,Average,1,1,No Change,0.5,0.5,0.5,0.5
EMP0348,High,22,Average,3,4,No Change,0.275,0.375,0.5,0.3833333333333333
EMP0349,Low,44,Good,2,3,Decrease,0.30000000000000004,0.375,1.0,0.5583333333333333
EMP0350,Medium,41,Good,4,1,Decrease,0.26250000000000007,0.875,1.0,0.7125
EMP0351,High,37,Average,3,1,Decrease,0.4625,0.75,1.0,0.7374999999999999
EMP0352,Medium,54,Average,2,3,Increase,0.675,0.375,0.0,0.35000000000000003
EMP0353,Low,31,Good,2,1,Decrease,0.1375,0.625,1.0,0.5875
EMP0354,Medium,53,Average,5,2,Decrease,0.6625000000000001,0.875,1.0,0.8458333333333333
EMP0355,Medium,23,Average,4,5,Increase,0.28750000000000003,0.375,0.0,0.22083333333333335
EMP0356,Low,58,Good,2,1,Increase,0.4750000000000001,0.625,0.0,0.3666666666666667
EMP0357,Low,26,Good,2,1,Increase,0.07500000000000001,0.625,0.0,0.2333333333333333
EMP0358,Medium,46,Poor,4,3,Decrease,0.8250000000000001,0.625,1.0,0.8166666666666668
EMP0359,Medium,20,Average,4,3,Increase,0.25,0.625,0.0,0.2916666666666667
EMP0360,Medium,56,Good,4,2,Decrease,0.45000000000000007,0.75,1.0,0.7333333333333334
EMP0361,Medium,28,Poor,1,1,Increase,0.6000000000000001,0.5,0.0,0.3666666666666667
EMP0362,Medium,39,Average,5,1,Increase,0.48750000000000004,1.0,0.0,0.49583333333333335
EMP0363,Medium,22,Average,1,4,Increase,0.275,0.125,0.0,0.13333333333333333
EMP0364,High,32,Good,2,3,No Change,0.15000000000000002,0.375,0.5,0.3416666666666666
EMP0365,Low,28,Poor,2,1,No Change,0.6000000000000001,0.625,0.5,0.5750000000000001
EMP0366,Medium,22,Poor,2,4,Decrease,0.525,0.25,1.0,0.5916666666666667
EMP0367,Medium,53,Poor,3,5,Increase,0.9125000000000001,0.25,0.0,0.3875
EMP0368,Medium,33,Good,2,2,Decrease,0.16250000000000003,0.5,1.0,0.5541666666666667
EMP0369,High,34,Good,4,1,No Change,0.17500000000000004,0.875,0.5,0.5166666666666667
EMP0370,Low,50,Good,1,4,No Change,0.375,0.125,0.5,0.3333333333333333
EMP0371,Medium,28,Average,1,1,Decrease,0.35000000000000003,0.5,1.0,0.6166666666666667
EMP0372,Medium,51,Good,2,4,Increase,0.38750000000000007,0.25,0.0,0.21250000000000002
EMP0373,High,35,Good,5,5,No Change,0.1875,0.5,0.5,0.3958333333333333
EMP0374,Medium,39,Average,2,3,Increase,0.48750000000000004,0.375,0.0,0.28750000000000003
EMP0375,High,58,Poor,1,1,Increase,0.9750000000000001,0.5,0.0,0.4916666666666667
EMP0376,Low,34,Good,2,3,Decrease,0.17500000000000004,0.375,1.0,0.5166666666666667
EMP0377,Medium,48,Poor,2,1,Decrease,0.8500000000000001,0.625,1.0,0.8250000000000001
EMP0378,High,52,Good,3,5,No Change,0.4,0.25,0.5,0.3833333333333333
EMP0379,High,59,Good,3,5,Increase,0.48750000000000004,0.25,0.0,0.24583333333333335
EMP0380,High,32,Poor,5,2,Decrease,0.65,0.875,1.0,0.8416666666666667
EMP0381,Medium,41,Average,4,3,Increase,0.5125000000000001,0.625,0.0,0.3791666666666667
EMP0382,Medium,34,Poor,5,2,No Change,0.675,0.875,0.5,0.6833333333333332
EMP0383,Low,41,Average,2,3,Decrease,0.5125000000000001,0.375,1.0,0.6291666666666668
EMP0384,Medium,55,Poor,1,3,No Change,0.9375,0.25,0.5,0.5625
EMP0385,High,50,Poor,1,2,Increase,0.875,0.375,0.0,0.4166666666666667
EMP0386,High,25,Average,5,1,Increase,0.3125,1.0,0.0,0.4375
EMP0387,Medium,21,Average,1,3,No Change,0.2625,0.25,0.5,0.33749999999999997
EMP0388,High,44,Poor,4,5,Decrease,0.8,0.375,1.0,0.725
EMP0389,High,28,Good,2,5,No Change,0.10000000000000003,0.125,0.5,0.2416666666666667
EMP0390,Medium,54,Poor,3,5,No Change,0.925,0.25,0.5,0.5583333333333333
EMP0391,Medium,55,Average,1,3,Decrease,0.6875,0.25,1.0,0.6458333333333334
EMP0392,Medium,26,Good,5,5,Increase,0.07500000000000001,0.5,0.0,0.19166666666666665
EMP0393,Low,41,Average,4,5,No Change,0.5125000000000001,0.375,0.5,0.4625000000000001
EMP0394,Low,50,Poor,4,4,No Change,0.875,0.5,0.5,0.625
EMP0395,Medium,55,Average,3,2,No Change,0.6875,0.625,0.5,0.6041666666666666
EMP0396,Medium,22,Good,4,3,Increase,0.025000000000000022,0.625,0.0,0.21666666666666667
EMP0397,Low,33,Average,4,5,No Change,0.41250000000000003,0.375,0.5,0.4291666666666667
EMP0398,High,21,Poor,3,1,Increase,0.5125,0.75,0.0,0.42083333333333334
EMP0399,Medium,28,Good,2,2,No Change,0.10000000000000003,0.5,0.5,0.3666666666666667
EMP0400,High,22,Good,1,5,Decrease,0.025000000000000022,0.0,1.0,0.3416666666666666
EMP0401,High,58,Poor,4,4,No Change,0.9750000000000001,0.5,0.5,0.6583333333333333
EMP0402,Low,39,Average,1,4,Decrease,0.48750000000000004,0.125,1.0,0.5375
EMP0403,Low,35,Poor,2,2,Decrease,0.6875,0.5,1.0,0.7291666666666666
EMP0404,High,56,Poor,3,3,Increase,0.9500000000000001,0.5,0.0,0.4833333333333334
EMP0405,Medium,29,Average,2,4,Increase,0.36250000000000004,0.25,0.0,0.2041666666666667
EMP0406,High,24,Good,2,4,No Change,0.050000000000000044,0.25,0.5,0.26666666666666666
EMP0407,High,60,Average,3,3,Decrease,0.75,0.5,1.0,0.75
EMP0408,Low,31,Poor,2,4,Decrease,0.6375,0.25,1.0,0.6291666666666667
EMP0409,Low,50,Poor,5,1,Decrease,0.875,1.0,1.0,0.9583333333333334
EMP0410,Medium,27,Good,3,2,No Change,0.08750000000000002,0.625,0.5,0.4041666666666666
EMP0411,Medium,43,Good,4,2,No Change,0.2875,0.75,0.5,0.5125000000000001
EMP0412,Medium,30,Good,5,5,Decrease,0.125,0.5,1.0,0.5416666666666666
EMP0413,Medium,26,Average,2,1,No Change,0.325,0.625,0.5,0.48333333333333334
EMP0414,Medium,47,Average,3,1,Decrease,0.5875,0.75,1.0,0.7791666666666667
EMP0415,Medium,56,Poor,4,3,Increase,0.9500000000000001,0.625,0.0,0.525
EMP0416,Low,30,Poor,4,4,Decrease,0.625,0.5,1.0,0.7083333333333334
EMP0417,High,26,Good,2,4,No Change,0.07500000000000001,0.25,0.5,0.27499999999999997
EMP0418,Medium,47,Poor,2,2,Increase,0.8375,0.5,0.0,0.4458333333333333
EMP0419,High,38,Good,4,4,No Change,0.22500000000000003,0.5,0.5,0.4083333333333334
EMP0420,Medium,49,Poor,2,2,No Change,0.8625,0.5,0.5,0.6208333333333333
EMP0421,Medium,49,Poor,4,1,Decrease,0.8625,0.875,1.0,0.9125
EMP0422,Medium,37,Good,3,1,Increase,0.21250000000000002,0.75,0.0,0.32083333333333336
EMP0423,High,24,Average,2,2,Decrease,0.30000000000000004,0.5,1.0,0.6
EMP0424,Medium,53,Poor,1,5,Increase,0.9125000000000001,0.0,0.0,0.3041666666666667
EMP0425,Medium,33,Good,2,2,Increase,0.16250000000000003,0.5,0.0,0.22083333333333335
EMP0426,Medium,41,Average,1,1,Decrease,0.5125000000000001,0.5,1.0,0.6708333333333334
EMP0427,Low,31,Average,2,2,Increase,0.3875,0.5,0.0,0.29583333333333334
EMP0428,Low,29,Average,1,4,No Change,0.36250000000000004,0.125,0.5,0.32916666666666666
EMP0429,High,33,Average,3,1,No Change,0.41250000000000003,0.75,0.5,0.5541666666666667
EMP0430,High,58,Poor,5,5,Increase,0.9750000000000001,0.5,0.0,0.4916666666666667
EMP0431,High,42,Average,2,3,Increase,0.525,0.375,0.0,0.3
EMP0432,High,23,Poor,1,3,No Change,0.5375000000000001,0.25,0.5,0.4291666666666667
EMP0433,High,28,Poor,1,5,Decrease,0.6000000000000001,0.0,1.0,0.5333333333333333
EMP0434,Low,41,Poor,3,2,Decrease,0.7625000000000001,0.625,1.0,0.7958333333333334
EMP0435,High,33,Poor,3,5,Decrease,0.6625000000000001,0.25,1.0,0.6375000000000001
EMP0436,Medium,46,Good,3,2,No Change,0.32500000000000007,0.625,0.5,0.4833333333333334
EMP0437,High,25,Good,2,4,Increase,0.0625,0.25,0.0,0.10416666666666667
EMP0438,Medium,55,Good,5,2,Decrease,0.4375,0.875,1.0,0.7708333333333334
EMP0439,High,53,Average,2,4,Increase,0.6625000000000001,0.25,0.0,0.3041666666666667
EMP0440,Medium,47,Average,3,1,Decrease,0.5875,0.75,1.0,0.7791666666666667
EMP0441,Low,35,Good,2,2,Decrease,0.1875,0.5,1.0,0.5625
EMP0442,Low,39,Poor,1,4,No Change,0.7375,0.125,0.5,0.45416666666666666
EMP0443,High,34,Average,4,1,Decrease,0.42500000000000004,0.875,1.0,0.7666666666666666
EMP0444,High,27,Poor,5,5,Increase,0.5875,0.5,0.0,0.3625
EMP0445,Low,22,Poor,1,3,Increase,0.525,0.25,0.0,0.25833333333333336
EMP0446,Low,48,Good,3,2,No Change,0.3500000000000001,0.625,0.5,0.4916666666666667
EMP0447,Low,52,Poor,1,5,Increase,0.9,0.0,0.0,0.3
EMP0448,Medium,40,Poor,4,3,Increase,0.75,0.625,0.0,0.4583333333333333
EMP0449,Low,41,Average,4,1,Decrease,0.5125000000000001,0.875,1.0,0.7958333333333334
EMP0450,High,56,Poor,1,1,Decrease,0.9500000000000001,0.5,1.0,0.8166666666666668
EMP0451,Low,57,Good,4,5,No Change,0.4625,0.375,0.5,0.4458333333333333
EMP0452,High,36,Good,4,3,No Change,0.2,0.625,0.5,0.44166666666666665
EMP0453,Low,32,Average,4,4,Increase,0.4,0.5,0.0,0.3
EMP0454,Medium,32,Good,5,4,Decrease,0.15000000000000002,0.625,1.0,0.5916666666666667
EMP0455,Low,58,Average,4,3,Decrease,0.7250000000000001,0.625,1.0,0.7833333333333333
EMP0456,Low,59,Poor,4,4,Increase,0.9875,0.5,0.0,0.49583333333333335
EMP0457,Medium,22,Poor,2,3,No Change,0.525,0.375,0.5,0.4666666666666666
EMP0458,Medium,49,Average,2,2,No Change,0.6125,0.5,0.5,0.5375
EMP0459,High,42,Poor,1,3,No Change,0.775,0.25,0.5,0.5083333333333333
EMP0460,Low,20,Average,2,5,Increase,0.25,0.125,0.0,0.125
EMP0461,Medium,22,Poor,2,2,Decrease,0.525,0.5,1.0,0.6749999999999999
EMP0462,Medium,48,Good,2,5,Decrease,0.3500000000000001,0.125,1.0,0.4916666666666667
EMP0463,High,20,Average,1,1,Decrease,0.25,0.5,1.0,0.5833333333333334
EMP0464,Low,24,Poor,3,3,No Change,0.55,0.5,0.5,0.5166666666666667
EMP0465,High,22,Poor,1,4,No Change,0.525,0.125,0.5,0.3833333333333333
EMP0466,High,58,Average,5,1,Decrease,0.7250000000000001,1.0,1.0,0.9083333333333333
EMP0467,Medium,58,Average,2,2,Increase,0.7250000000000001,0.5,0.0,0.4083333333333334
EMP0468,Medium,27,Poor,5,1,Decrease,0.5875,1.0,1.0,0.8624999999999999
EMP0469,Low,40,Average,4,1,Decrease,0.5,0.875,1.0,0.7916666666666666
EMP0470,Low,24,Poor,1,4,No Change,0.55,0.125,0.5,0.39166666666666666
EMP0471,Low,43,Good,1,2,No Change,0.2875,0.375,0.5,0.3875
EMP0472,High,50,Average,3,2,Decrease,0.625,0.625,1.0,0.75
EMP0473,Medium,30,Average,5,3,Decrease,0.375,0.75,1.0,0.7083333333333334
EMP0474,Medium,35,Poor,1,2,Decrease,0.6875,0.375,1.0,0.6875
EMP0475,Low,37,Poor,4,2,Increase,0.7125,0.75,0.0,0.4875
EMP0476,Low,51,Poor,3,3,No Change,0.8875000000000001,0.5,0.5,0.6291666666666668
EMP0477,Low,54,Average,4,2,Increase,0.675,0.75,0.0,0.47500000000000003
EMP0478,High,58,Good,3,4,Decrease,0.4750000000000001,0.375,1.0,0.6166666666666667
EMP0479,Low,36,Good,2,1,Decrease,0.2,0.625,1.0,0.6083333333333333
EMP0480,Low,53,Poor,1,4,No Change,0.9125000000000001,0.125,0.5,0.5125000000000001
EMP0481,High,56,Average,3,2,Decrease,0.7000000000000001,0.625,1.0,0.775
EMP0482,Medium,27,Poor,3,2,Decrease,0.5875,0.625,1.0,0.7374999999999999
EMP0483,Medium,20,Poor,2,3,Decrease,0.5,0.375,1.0,0.625
EMP0484,Low,25,Average,1,2,Increase,0.3125,0.375,0.0,0.22916666666666666
EMP0485,Low,33,Average,1,1,Increase,0.41250000000000003,0.5,0.0,0.3041666666666667
EMP0486,Low,35,Poor,2,5,No Change,0.6875,0.125,0.5,0.4375
EMP0487,Low,34,Good,5,1,Increase,0.17500000000000004,1.0,0.0,0.39166666666666666
EMP0488,Low,21,Poor,1,1,No Change,0.5125,0.5,0.5,0.5041666666666667
EMP0489,Low,21,Poor,4,3,Increase,0.5125,0.625,0.0,0.37916666666666665
EMP0490,Medium,29,Good,2,5,Increase,0.11250000000000004,0.125,0.0,0.07916666666666668
EMP0491,High,33,Good,4,2,No Change,0.16250000000000003,0.75,0.5,0.4708333333333334
EMP0492,High,42,Poor,2,4,Increase,0.775,0.25,0.0,0.3416666666666666
EMP0493,Medium,38,Average,2,1,No Change,0.47500000000000003,0.625,0.5,0.5333333333333333
EMP0494,High,40,Average,2,1,Decrease,0.5,0.625,1.0,0.7083333333333334
EMP0495,Medium,24,Good,5,4,Decrease,0.050000000000000044,0.625,1.0,0.5583333333333333
EMP0496,Low,28,Average,1,2,No Change,0.35000000000000003,0.375,0.5,0.4083333333333334
EMP0497,Medium,57,Good,2,4,No Change,0.4625,0.25,0.5,0.4041666666666666
EMP0498,Low,41,Good,2,4,No Change,0.26250000000000007,0.25,0.5,0.3375000000000001
EMP0499,Low,40,Poor,5,4,Increase,0.75,0.625,0.0,0.4583333333333333
EMP0500,Medium,47,Average,2,3,Decrease,0.5875,0.375,1.0,0.6541666666666667
EMP0501,Low,53,Good,4,5,Decrease,0.4125000000000001,0.375,1.0,0.5958333333333333
EMP0502,High,27,Average,4,1,No Change,0.3375,0.875,0.5,0.5708333333333333
EMP0503,High,33,Average,3,3,Increase,0.41250000000000003,0.5,0.0,0.3041666666666667
EMP0504,Low,50,Average,3,3,Decrease,0.625,0.5,1.0,0.7083333333333334
EMP0505,Low,40,Average,1,3,No Change,0.5,0.25,0.5,0.4166666666666667
EMP0506,Medium,56,Average,2,4,No Change,0.7000000000000001,0.25,0.5,0.4833333333333334
EMP0507,Low,29,Poor,5,1,Decrease,0.6125,1.0,1.0,0.8708333333333332
EMP0508,Medium,27,Average,2,1,Increase,0.3375,0.625,0.0,0.32083333333333336
EMP0509,Medium,55,Good,2,1,No Change,0.4375,0.625,0.5,0.5208333333333334
EMP0510,Medium,28,Poor,4,2,Increase,0.6000000000000001,0.75,0.0,0.45
EMP0511,Low,59,Poor,3,4,Decrease,0.9875,0.375,1.0,0.7875
EMP0512,High,40,Average,4,2,Decrease,0.5,0.75,1.0,0.75
EMP0513,Low,38,Average,4,3,Increase,0.47500000000000003,0.625,0.0,0.3666666666666667
EMP0514,Medium,37,Good,1,4,Increase,0.21250000000000002,0.125,0.0,0.1125
EMP0515,Medium,36,Average,4,1,Decrease,0.45,0.875,1.0,0.775
EMP0516,Low,55,Poor,1,1,Increase,0.9375,0.5,0.0,0.4791666666666667
EMP0517,Low,47,Good,3,2,Increase,0.3375,0.625,0.0,0.32083333333333336
EMP0518,Medium,51,Good,4,4,No Change,0.38750000000000007,0.5,0.5,0.4625000000000001
EMP0519,Low,42,Poor,3,5,No Change,0.775,0.25,0.5,0.5083333333333333
EMP0520,High,45,Average,4,3,Decrease,0.5625,0.625,1.0,0.7291666666666666
EMP0521,Low,46,Poor,5,5,Decrease,0.8250000000000001,0.5,1.0,0.775
EMP0522,Medium,60,Average,3,1,Increase,0.75,0.75,0.0,0.5
EMP0523,Medium,45,Good,4,3,Increase,0.3125,0.625,0.0,0.3125
EMP0524,Medium,33,Poor,4,2,Decrease,0.6625000000000001,0.75,1.0,0.8041666666666667
EMP0525,Medium,44,Average,3,2,Increase,0.55,0.625,0.0,0.39166666666666666
EMP0526,Low,24,Poor,1,2,No Change,0.55,0.375,0.5,0.47500000000000003
EMP0527,High,28,Good,1,3,Increase,0.10000000000000003,0.25,0.0,0.11666666666666668
EMP0528,Medium,56,Good,3,3,Increase,0.45000000000000007,0.5,0.0,0.3166666666666667
EMP0529,Medium,22,Poor,4,2,No Change,0.525,0.75,0.5,0.5916666666666667
EMP0530,High,34,Average,1,3,Increase,0.42500000000000004,0.25,0.0,0.225
EMP0531,High,34,Good,4,3,No Change,0.17500000000000004,0.625,0.5,0.43333333333333335
EMP0532,High,55,Poor,1,1,Decrease,0.9375,0.5,1.0,0.8125
EMP0533,Medium,20,Poor,1,3,No Change,0.5,0.25,0.5,0.4166666666666667
EMP0534,Low,53,Average,4,3,Increase,0.6625000000000001,0.625,0.0,0.4291666666666667
EMP0535,High,31,Average,3,5,Decrease,0.3875,0.25,1.0,0.5458333333333333
EMP0536,High,51,Poor,4,1,Increase,0.8875000000000001,0.875,0.0,0.5875
EMP0537,Medium,33,Average,1,5,No Change,0.41250000000000003,0.0,0.5,0.3041666666666667
EMP0538,Medium,46,Poor,2,3,No Change,0.8250000000000001,0.375,0.5,0.5666666666666668
EMP0539,Low,32,Good,4,3,No Change,0.15000000000000002,0.625,0.5,0.425
EMP0540,High,25,Average,1,4,No Change,0.3125,0.125,0.5,0.3125
EMP0541,High,43,Poor,4,2,No Change,0.7875,0.75,0.5,0.6791666666666667
EMP0542,Medium,42,Average,5,4,Increase,0.525,0.625,0.0,0.3833333333333333
EMP0543,Medium,49,Good,2,5,No Change,0.36250000000000004,0.125,0.5,0.32916666666666666
EMP0544,Medium,50,Average,2,3,Decrease,0.625,0.375,1.0,0.6666666666666666
EMP0545,Low,44,Poor,3,1,Decrease,0.8,0.75,1.0,0.85
EMP0546,Low,32,Good,5,4,No Change,0.15000000000000002,0.625,0.5,0.425
EMP0547,Medium,51,Poor,3,3,No Change,0.8875000000000001,0.5,0.5,0.6291666666666668
EMP0548,Medium,51,Average,4,3,No Change,0.6375000000000001,0.625,0.5,0.5875
EMP0549,Medium,55,Average,2,4,No Change,0.6875,0.25,0.5,0.4791666666666667
EMP0550,High,26,Poor,5,3,Decrease,0.575,0.75,1.0,0.775
EMP0551,High,58,Good,4,2,No Change,0.4750000000000001,0.75,0.5,0.5750000000000001
EMP0552,High,44,Poor,5,3,Decrease,0.8,0.75,1.0,0.85
EMP0553,High,39,Poor,2,4,Decrease,0.7375,0.25,1.0,0.6625
EMP0554,High,39,Good,1,4,Increase,0.23750000000000004,0.125,0.0,0.12083333333333335
EMP0555,Low,45,Good,5,5,Decrease,0.3125,0.5,1.0,0.6041666666666666
EMP0556,High,57,Poor,1,4,Decrease,0.9625,0.125,1.0,0.6958333333333333
EMP0557,Low,48,Good,1,1,Increase,0.3500000000000001,0.5,0.0,0.2833333333333334
EMP0558,Low,30,Poor,5,3,Decrease,0.625,0.75,1.0,0.7916666666666666
EMP0559,Medium,27,Poor,4,3,No Change,0.5875,0.625,0.5,0.5708333333333333
EMP0560,Medium,25,Average,2,5,Decrease,0.3125,0.125,1.0,0.4791666666666667
EMP0561,High,25,Poor,3,5,No Change,0.5625,0.25,0.5,0.4375
EMP0562,Medium,39,Good,2,2,Decrease,0.23750000000000004,0.5,1.0,0.5791666666666667
EMP0563,Low,31,Good,5,5,Increase,0.1375,0.5,0.0,0.2125
EMP0564,High,23,Poor,4,2,Decrease,0.5375000000000001,0.75,1.0,0.7625000000000001
EMP0565,Low,39,Poor,4,4,No Change,0.7375,0.5,0.5,0.5791666666666667
EMP0566,High,39,Good,4,2,Decrease,0.23750000000000004,0.75,1.0,0.6625
EMP0567,Medium,27,Poor,4,1,No Change,0.5875,0.875,0.5,0.6541666666666667
EMP0568,High,45,Average,2,5,Decrease,0.5625,0.125,1.0,0.5625
EMP0569,High,23,Good,4,5,Increase,0.03750000000000003,0.375,0.0,0.1375
EMP0570,High,39,Good,2,1,Increase,0.23750000000000004,0.625,0.0,0.28750000000000003
EMP0571,High,27,Average,2,2,No Change,0.3375,0.5,0.5,0.4458333333333333
EMP0572,Medium,27,Good,2,3,Decrease,0.08750000000000002,0.375,1.0,0.4875
EMP0573,Medium,33,Good,2,1,Decrease,0.16250000000000003,0.625,1.0,0.5958333333333333
EMP0574,Medium,44,Poor,4,2,Decrease,0.8,0.75,1.0,0.85
EMP0575,Medium,45,Good,4,4,Increase,0.3125,0.5,0.0,0.2708333333333333
EMP0576,Medium,46,Average,4,2,Decrease,0.5750000000000001,0.75,1.0,0.775
EMP0577,High,40,Good,1,3,Increase,0.25,0.25,0.0,0.16666666666666666
EMP0578,High,25,Average,2,4,Increase,0.3125,0.25,0.0,0.1875
EMP0579,Low,29,Poor,4,3,Increase,0.6125,0.625,0.0,0.41250000000000003
EMP0580,Low,22,Poor,4,4,Decrease,0.525,0.5,1.0,0.6749999999999999
EMP0581,High,27,Average,5,5,No Change,0.3375,0.5,0.5,0.4458333333333333
EMP0582,Medium,59,Average,4,5,Decrease,0.7375,0.375,1.0,0.7041666666666666
EMP0583,Medium,57,Average,2,1,Decrease,0.7125,0.625,1.0,0.7791666666666667
EMP0584,Medium,34,Poor,4,1,Decrease,0.675,0.875,1.0,0.85
EMP0585,Low,20,Poor,5,1,No Change,0.5,1.0,0.5,0.6666666666666666
EMP0586,Low,20,Good,3,3,No Change,0.0,0.5,0.5,0.3333333333333333
EMP0587,Low,57,Poor,4,5,Increase,0.9625,0.375,0.0,0.4458333333333333
EMP0588,Low,53,Average,1,3,Increase,0.6625000000000001,0.25,0.0,0.3041666666666667
EMP0589,Medium,24,Good,4,5,Decrease,0.050000000000000044,0.375,1.0,0.47500000000000003
EMP0590,Low,40,Average,1,4,Decrease,0.5,0.125,1.0,0.5416666666666666
EMP0591,Low,49,Average,4,5,Decrease,0.6125,0.375,1.0,0.6625
EMP0592,Medium,44,Average,1,3,Increase,0.55,0.25,0.0,0.26666666666666666
EMP0593,Medium,53,Good,3,2,No Change,0.4125000000000001,0.625,0.5,0.5125000000000001
EMP0594,High,28,Good,3,5,Decrease,0.10000000000000003,0.25,1.0,0.45
EMP0595,High,53,Poor,4,1,No Change,0.9125000000000001,0.875,0.5,0.7625000000000001
EMP0596,Medium,54,Good,1,2,No Change,0.42500000000000004,0.375,0.5,0.43333333333333335
EMP0597,Low,23,Good,1,5,Decrease,0.03750000000000003,0.0,1.0,0.3458333333333334
EMP0598,High,45,Poor,5,4,Increase,0.8125,0.625,0.0,0.4791666666666667
EMP0599,Medium,59,Good,2,5,Decrease,0.48750000000000004,0.125,1.0,0.5375
EMP0600,Low,20,Poor,4,1,Decrease,0.5,0.875,1.0,0.7916666666666666
EMP0601,Low,26,Good,3,1,Decrease,0.07500000000000001,0.75,1.0,0.6083333333333333
EMP0602,High,47,Poor,4,3,Decrease,0.8375,0.625,1.0,0.8208333333333333
EMP0603,Medium,37,Poor,1,1,Decrease,0.7125,0.5,1.0,0.7374999999999999
EMP0604,High,25,Average,3,3,Decrease,0.3125,0.5,1.0,0.6041666666666666
EMP0605,High,38,Average,2,4,Decrease,0.47500000000000003,0.25,1.0,0.5750000000000001
EMP0606,High,23,Average,5,1,No Change,0.28750000000000003,1.0,0.5,0.5958333333333333
EMP0607,Low,49,Average,3,5,Decrease,0.6125,0.25,1.0,0.6208333333333333
